order_id,customer_id,product,category,unit_price,quantity,discount,amount,order_date,region,status
ORD00574,CUST0140,鼠标,配件,124.6,2,0.0,249.2,2024-07-20,华南,已完成
ORD00575,CUST0224,平板,电脑,2725.4,2,,5450.8,2024-04-21,华北,已退款
ORD00576,CUST0249,U盘,配件,50.2,2,0.0,100.4,2024-06-05,华东,处理中
ORD00577,CUST0015,耳机,配件,395.26,2,0.1,711.47,2024-11-25,华南,已完成
ORD00578,CUST0200,U盘,配件,53.38,5,0.0,266.9,2024-09-20,华北,处理中
ORD00579,CUST0173,显示器,电脑,2198.83,3,0.0,6596.49,2024-01-19,东北,已完成
ORD00580,CUST0208,充电宝,配件,161.12,2,0.15,273.9,2024-08-25,东北,已退款
ORD00581,CUST0085,键盘,配件,316.76,1,0.1,285.08,2024-11-12,华东,已退款
ORD00582,CUST0240,显示器,电脑,1850.8,2,0.2,2961.28,2024-09-06,东北,已完成
ORD00583,CUST0066,平板,电脑,3216.89,5,0.0,16084.45,2024-01-30,东北,已完成
ORD00584,CUST0274,手机,手机,4240.19,1,0.0,4240.19,2024-07-01,东北,已完成
ORD00585,CUST0014,充电宝,配件,142.53,5,0.2,570.12,2024-01-04,华南,已完成
ORD00586,CUST0202,键盘,配件,316.83,4,0.0,1267.32,2024-11-11,西南,已完成
ORD00587,CUST0289,笔记本电脑,电脑,7340.27,5,0.2,29361.08,2024-08-23,东北,已完成
ORD00588,CUST0014,手机,手机,4036.72,1,0.0,4036.72,2024-06-17,华北,已完成
ORD00589,CUST0043,显示器,电脑,2039.9,3,0.0,6119.7,2024-06-01,东北,处理中
ORD00590,CUST0220,耳机,配件,366.49,1,0.05,348.17,2024-06-30,华北,已完成
ORD00591,CUST0070,手机,手机,3803.18,3,0.15,9698.11,2024-02-24,东北,已完成
ORD00592,CUST0237,键盘,配件,283.46,1,0.1,255.11,2024-01-03,西南,已完成
ORD00593,CUST0094,U盘,配件,51.65,2,0.05,98.13,2024-06-28,华南,已完成
ORD00594,CUST0026,U盘,配件,48.01,5,0.15,204.04,2024-04-05,华北,已完成
ORD00595,CUST0134,U盘,配件,44.3,4,0.0,177.2,2024-07-24,华北,处理中
ORD00596,CUST0195,显示器,电脑,1882.35,3,0.15,4799.99,2024-06-30,华南,已完成
ORD00597,CUST0168,键盘,配件,292.33,3,0.05,833.14,2024-01-05,西南,已完成
ORD00598,CUST0109,笔记本电脑,电脑,6862.37,2,0.05,13038.5,2024-02-21,华南,处理中
ORD00599,CUST0233,鼠标,配件,132.8,2,0.05,252.32,2024-08-08,华东,已完成
ORD00600,CUST0168,摄像头,配件,653.44,1,0.05,620.77,2024-09-08,华南,已完成
ORD00601,CUST0173,摄像头,配件,557.57,3,0.1,1505.44,2024-04-11,华北,已完成
ORD00602,CUST0195,耳机,配件,382.92,5,0.0,1914.6,2024-02-13,华东,已完成
ORD00603,CUST0143,键盘,配件,317.01,1,0.15,269.46,2024-09-27,华东,已完成
ORD00604,CUST0216,充电宝,配件,156.03,2,0.0,312.06,2024-09-20,东北,已完成
ORD00605,CUST0130,显示器,电脑,2167.6,3,0.05,6177.66,2024-03-19,华南,处理中
ORD00606,CUST0042,显示器,电脑,2160.41,4,0.0,8641.64,2024-07-29,华北,已完成
ORD00607,CUST0241,平板,电脑,3061.09,4,,12244.36,2024-03-04,华东,已完成
ORD00608,CUST0010,U盘,配件,47.62,3,0.1,128.57,2024-09-06,西南,已完成
ORD00609,CUST0277,显示器,电脑,1837.53,5,0.05,8728.27,2024-01-04,华北,处理中
ORD00610,CUST0027,手机,手机,3892.99,3,0.2,9343.18,2024-03-20,东北,已完成
ORD00611,CUST0180,U盘,配件,46.06,5,0.0,230.3,2024-12-02,东北,已完成
ORD00612,CUST0115,鼠标,配件,127.59,2,0.2,204.14,2024-05-08,华北,已完成
ORD00613,CUST0036,耳机,配件,390.07,5,0.05,1852.83,2024-04-25,华南,已完成
ORD00614,CUST0021,手机,手机,3813.83,5,0.0,19069.15,2024-08-28,华北,处理中
ORD00615,CUST0016,手机,手机,4079.25,3,0.0,12237.75,2024-07-21,西南,已完成
ORD00616,CUST0127,鼠标,配件,118.43,3,0.2,284.23,2024-07-10,东北,已完成
ORD00617,CUST0103,平板,电脑,2952.54,4,0.15,10038.64,2024-06-02,东北,已完成
ORD00618,CUST0011,显示器,电脑,1946.32,2,0.0,3892.64,2024-07-05,华北,已完成
ORD00619,CUST0079,平板,电脑,2810.88,1,0.0,2810.88,2024-08-07,东北,已完成
ORD00620,CUST0123,显示器,电脑,2051.25,3,0.0,6153.75,2024-04-03,西南,已退款
ORD00621,CUST0065,键盘,配件,274.66,2,0.0,549.32,2024-10-01,华东,已完成
ORD00622,CUST0243,键盘,配件,299.8,2,0.15,509.66,2024-05-17,华南,处理中
ORD00623,CUST0059,手机,手机,4377.52,4,0.0,17510.08,2024-02-25,华北,已完成
ORD00624,CUST0289,手机,手机,4140.12,3,,12420.36,2024-08-12,华北,已退款
ORD00625,CUST0112,笔记本电脑,电脑,7205.63,3,0.15,18374.36,2024-12-02,华北,已完成
ORD00626,CUST0239,鼠标,配件,134.51,2,0.05,255.57,2024-08-12,西南,已退款
ORD00627,CUST0132,摄像头,配件,650.59,3,0.15,1659.0,2024-03-23,东北,已完成
ORD00628,CUST0189,键盘,配件,300.63,4,0.05,1142.39,2024-03-12,华东,已完成
ORD00629,CUST0086,鼠标,配件,132.8,4,0.0,531.2,2024-06-30,华南,已完成
ORD00630,CUST0059,手机,手机,3666.26,4,0.0,14665.04,2024-08-10,西南,已完成
ORD00631,CUST0084,平板,电脑,2979.94,3,0.0,8939.82,2024-01-03,西南,已完成
ORD00632,CUST0160,手机,手机,3662.43,3,0.15,9339.2,2024-07-02,华南,已完成
ORD00633,CUST0056,平板,电脑,3179.87,4,0.2,10175.58,2024-12-29,华东,已完成
ORD00634,CUST0297,显示器,电脑,1919.2,5,0.05,9116.2,2024-04-11,华北,已完成
ORD00635,CUST0014,摄像头,配件,657.01,1,0.2,525.61,2024-02-26,华北,已完成
ORD00636,CUST0160,充电宝,配件,154.49,2,0.05,293.53,2024-04-07,华北,已完成
ORD00637,CUST0295,充电宝,配件,143.05,5,0.2,572.2,2024-05-25,华东,已完成
ORD00638,CUST0193,充电宝,配件,141.51,1,0.15,120.28,2024-01-21,东北,已退款
ORD00639,CUST0204,显示器,电脑,1970.11,3,0.1,5319.3,2024-03-09,东北,已完成
ORD00640,CUST0102,手机,手机,4053.81,2,0.05,7702.24,2024-07-21,西南,已完成
ORD00641,CUST0039,笔记本电脑,电脑,7070.38,5,0.1,31816.71,2024-08-03,华北,已完成
ORD00642,CUST0125,手机,手机,4332.76,2,0.0,8665.52,2024-06-18,东北,已完成
ORD00643,CUST0053,键盘,配件,299.8,3,0.05,854.43,2024-01-17,西南,已完成
ORD00644,CUST0155,充电宝,配件,149.32,1,0.1,134.39,2024-03-23,华北,已完成
ORD00645,CUST0062,手机,手机,3929.43,1,0.05,3732.96,2024-12-07,西南,已完成
ORD00646,CUST0290,U盘,配件,48.65,1,0.1,43.78,2024-04-11,西南,处理中
ORD00647,CUST0022,U盘,配件,51.16,5,0.2,204.64,2024-09-02,华东,已完成
ORD00648,CUST0178,键盘,配件,317.71,1,0.05,301.82,2024-12-06,西南,已完成
ORD00649,CUST0273,显示器,电脑,1941.21,5,0.05,9220.75,2024-05-16,西南,已完成
ORD00650,CUST0220,笔记本电脑,电脑,7118.78,5,0.0,35593.9,2024-03-01,东北,已完成
ORD00651,CUST0190,鼠标,配件,135.93,4,0.0,543.72,2024-08-03,华东,已完成
ORD00652,CUST0036,显示器,电脑,1805.6,5,0.0,9028.0,2024-09-07,华北,已退款
ORD00653,CUST0260,显示器,电脑,2095.16,2,0.05,3980.8,2024-10-08,西南,已完成
ORD00654,CUST0175,手机,手机,3969.31,1,,3572.38,2024-09-10,华北,已完成
ORD00655,CUST0007,充电宝,配件,157.53,5,0.0,787.65,2024-12-15,东北,已完成
ORD00656,CUST0216,耳机,配件,426.36,3,0.1,1151.17,2024-03-06,华南,已完成
ORD00657,CUST0251,U盘,配件,44.54,5,0.05,211.56,2024-06-15,华南,已完成
ORD00658,CUST0055,充电宝,配件,146.5,5,0.2,586.0,2024-07-23,华东,已完成
ORD00659,CUST0222,平板,电脑,3121.59,4,0.15,10613.41,2024-09-13,华南,已完成
ORD00660,CUST0186,显示器,电脑,1924.62,2,,3849.24,2024-07-18,西南,已完成
ORD00661,CUST0236,平板,电脑,3133.41,3,0.15,7990.2,2024-03-08,华北,已完成
ORD00662,CUST0079,平板,电脑,3153.36,4,0.1,11352.1,2024-02-26,华东,已完成
ORD00663,CUST0223,鼠标,配件,127.71,2,0.0,255.42,2024-02-25,华东,已完成
ORD00664,CUST0091,鼠标,配件,136.94,5,0.05,650.47,2024-01-11,华北,已完成
ORD00665,CUST0268,鼠标,配件,124.91,3,0.1,337.26,2024-03-05,东北,已完成
ORD00666,CUST0139,摄像头,配件,649.09,2,0.1,1168.36,2024-03-20,华北,已完成
ORD00667,CUST0276,平板,电脑,3184.94,4,0.0,12739.76,2024-06-25,华东,已完成
ORD00668,CUST0248,手机,手机,3767.91,5,0.0,18839.55,2024-09-13,西南,已完成
ORD00669,CUST0239,平板,电脑,2746.02,5,0.0,13730.1,2024-01-07,东北,已完成
ORD00670,CUST0224,显示器,电脑,2191.78,1,0.1,1972.6,2024-12-16,东北,处理中
ORD00671,CUST0138,鼠标,配件,122.79,4,0.05,466.6,2024-05-01,华北,已完成
ORD00672,CUST0166,显示器,电脑,2068.33,3,0.15,5274.24,2024-01-27,华北,已完成
ORD00673,CUST0126,鼠标,配件,127.29,5,0.0,636.45,2024-12-13,华东,已退款
ORD00674,CUST0045,摄像头,配件,541.25,1,0.0,541.25,2024-06-24,华北,已完成
ORD00675,CUST0143,手机,手机,3914.97,2,,7046.95,2024-08-07,华北,已退款
ORD00676,CUST0231,键盘,配件,269.9,5,0.05,1282.02,2024-11-01,华北,已完成
ORD00677,CUST0125,鼠标,配件,133.02,2,0.15,226.13,2024-01-05,华东,已完成
ORD00678,CUST0238,耳机,配件,395.82,5,0.0,1979.1,2024-08-10,西南,已完成
ORD00679,CUST0292,摄像头,配件,587.63,2,0.0,1175.26,2024-09-02,华东,已退款
ORD00680,CUST0195,U盘,配件,50.55,4,0.15,171.87,2024-05-28,华南,已完成
ORD00681,CUST0173,U盘,配件,51.39,2,0.15,87.36,2024-05-24,华北,已完成
ORD00682,CUST0015,耳机,配件,417.03,2,0.1,750.65,2024-09-05,华南,已完成
ORD00683,CUST0254,摄像头,配件,575.38,5,0.2,2301.52,2024-02-12,华南,处理中
ORD00684,CUST0167,手机,手机,4249.44,5,0.2,16997.76,2024-08-07,东北,已完成
ORD00685,CUST0094,平板,电脑,3069.02,2,0.2,4910.43,2024-05-06,华东,已完成
ORD00686,CUST0250,鼠标,配件,133.92,4,0.0,535.68,2024-11-12,华南,已完成
ORD00687,CUST0109,笔记本电脑,电脑,7647.31,3,0.05,21794.83,2024-03-19,华东,已退款
ORD00688,CUST0182,显示器,电脑,2069.01,1,0.1,1862.11,2024-09-18,东北,已完成
ORD00689,CUST0133,键盘,配件,317.22,2,0.0,634.44,2024-04-05,西南,已完成
ORD00690,CUST0175,U盘,配件,44.96,4,0.1,161.86,2024-05-07,西南,已完成
ORD00691,CUST0144,显示器,电脑,1853.12,2,0.1,3335.62,2024-05-23,华北,已完成
ORD00692,CUST0142,键盘,配件,280.51,1,0.0,280.51,2024-02-28,华北,已完成
ORD00693,CUST0285,摄像头,配件,636.85,3,0.0,1910.55,2024-05-14,华北,已完成
ORD00694,CUST0006,键盘,配件,310.72,3,0.05,885.55,2024-12-24,华南,已完成
ORD00695,CUST0265,显示器,电脑,1874.35,2,0.15,3186.39,2024-05-06,东北,已完成
ORD00696,CUST0098,U盘,配件,44.36,1,0.15,37.71,2024-12-07,华东,已完成
ORD00697,CUST0044,平板,电脑,2987.67,2,0.15,5079.04,2024-08-07,西南,已完成
ORD00698,CUST0124,鼠标,配件,119.84,5,0.15,,2024-04-11,华南,已完成
ORD00699,CUST0209,键盘,配件,283.56,3,0.0,850.68,2024-08-30,华东,已完成
ORD00700,CUST0251,U盘,配件,52.35,4,0.15,177.99,2024-12-27,西南,已完成
ORD00701,CUST0285,耳机,配件,427.58,4,0.15,1453.77,2024-02-22,华南,已完成
ORD00702,CUST0124,摄像头,配件,603.62,4,0.1,2173.03,2024-12-24,华南,已完成
ORD00703,CUST0244,键盘,配件,274.25,1,0.2,219.4,2024-09-14,东北,已完成
ORD00704,CUST0252,平板,电脑,3160.78,1,0.1,2844.7,2024-11-08,华南,已完成
ORD00705,CUST0230,显示器,电脑,1858.34,3,0.0,5575.02,2024-04-02,华东,已完成
ORD00706,CUST0009,键盘,配件,294.33,1,0.1,264.9,2024-04-06,东北,处理中
ORD00707,CUST0048,鼠标,配件,119.1,5,0.0,595.5,2024-10-29,华南,已完成
ORD00708,CUST0151,摄像头,配件,647.21,3,0.0,1941.63,2024-11-18,华南,已退款
ORD00709,CUST0114,U盘,配件,51.34,3,0.1,138.62,2024-11-20,东北,已完成
ORD00710,CUST0208,耳机,配件,394.63,5,0.2,1578.52,2024-03-17,东北,已完成
ORD00711,CUST0125,键盘,配件,298.11,5,0.0,1490.55,2024-04-27,华北,已完成
ORD00712,CUST0157,显示器,电脑,1806.95,5,0.05,8583.01,2024-03-02,华北,已完成
ORD00713,CUST0298,鼠标,配件,127.7,2,0.05,242.63,2024-03-08,华南,已退款
ORD00714,CUST0189,显示器,电脑,1896.1,4,0.1,6825.96,2024-07-24,西南,已完成
ORD00715,CUST0243,键盘,配件,286.73,4,0.05,1089.57,2024-01-20,东北,已完成
ORD00716,CUST0284,手机,手机,4262.49,3,0.1,11508.72,2024-05-20,西南,已完成
ORD00717,CUST0272,U盘,配件,47.94,5,0.15,203.74,2024-04-08,华南,已完成
ORD00718,CUST0177,耳机,配件,385.74,1,0.0,385.74,2024-03-15,华北,处理中
ORD00719,CUST0218,U盘,配件,45.11,5,0.05,214.27,2024-08-06,华东,已完成
ORD00720,CUST0282,充电宝,配件,159.36,3,0.0,478.08,2024-01-10,华东,已完成
ORD00721,CUST0170,平板,电脑,2958.09,4,0.2,9465.89,2024-11-11,东北,已退款
ORD00722,CUST0181,充电宝,配件,146.49,2,0.0,292.98,2024-04-12,华东,已完成
ORD00723,CUST0233,笔记本电脑,电脑,6992.99,5,0.0,,2024-02-16,华南,已完成
ORD00724,CUST0139,摄像头,配件,608.42,4,0.0,2433.68,2024-01-27,东北,已完成
ORD00725,CUST0157,耳机,配件,417.44,3,0.0,1252.32,2024-07-13,华东,已完成
ORD00726,CUST0129,摄像头,配件,658.78,3,0.15,1679.89,2024-07-27,华北,已退款
ORD00727,CUST0119,鼠标,配件,117.06,4,0.1,421.42,2024-09-25,华南,已完成
ORD00728,CUST0062,手机,手机,3918.76,4,0.15,13323.78,2024-06-05,华东,已退款
ORD00729,CUST0099,显示器,电脑,2004.34,5,0.0,10021.7,2024-12-24,华北,处理中
ORD00730,CUST0162,摄像头,配件,625.91,1,0.15,532.02,2024-11-20,华东,已完成
ORD00731,CUST0062,平板,电脑,3260.08,5,0.2,13040.32,2024-04-28,西南,处理中
ORD00732,CUST0275,鼠标,配件,139.45,2,0.1,251.01,2024-04-23,西南,已完成
ORD00733,CUST0095,耳机,配件,428.34,4,0.0,1713.36,2024-06-21,华北,已完成
ORD00734,CUST0099,鼠标,配件,122.08,2,0.0,244.16,2024-08-06,华北,已完成
ORD00735,CUST0111,平板,电脑,2735.51,2,0.15,4650.37,2024-09-02,西南,已完成
ORD00736,CUST0248,显示器,电脑,1806.7,1,0.05,1716.37,2024-02-01,华北,已完成
ORD00737,CUST0142,显示器,电脑,2029.55,5,0.1,9132.98,2024-09-18,华南,已完成
ORD00738,CUST0269,手机,手机,4041.59,3,0.0,12124.77,2024-08-06,华南,已完成
ORD00739,CUST0145,摄像头,配件,571.19,2,0.1,1028.14,2024-11-25,东北,处理中
ORD00740,CUST0052,U盘,配件,50.45,2,0.0,100.9,2024-01-27,西南,已完成
ORD00741,CUST0100,摄像头,配件,645.62,2,0.15,1097.55,2024-06-04,华南,已完成
ORD00742,CUST0152,U盘,配件,45.25,2,0.0,90.5,2024-02-26,华北,已退款
ORD00743,CUST0117,显示器,电脑,2048.05,3,0.2,4915.32,2024-05-17,华北,已完成
ORD00744,CUST0185,充电宝,配件,153.36,5,0.15,651.78,2024-07-05,华南,已完成
ORD00745,CUST0092,充电宝,配件,147.46,1,0.1,132.71,2024-05-23,东北,已完成
ORD00746,CUST0155,显示器,电脑,1973.5,2,0.0,3947.0,2024-06-28,西南,已退款
ORD00747,CUST0008,充电宝,配件,138.91,4,0.0,555.64,2024-12-30,西南,已完成
ORD00748,CUST0274,笔记本电脑,电脑,7315.65,3,0.05,20849.6,2024-08-02,华北,已完成
ORD00749,CUST0065,键盘,配件,297.16,1,0.0,297.16,2024-05-06,西南,已完成
ORD00750,CUST0141,充电宝,配件,147.16,4,0.0,588.64,2024-06-12,西南,已完成
ORD00751,CUST0024,U盘,配件,49.07,4,0.1,176.65,2024-01-25,西南,已完成
ORD00752,CUST0028,手机,手机,4069.11,4,0.0,16276.44,2024-04-03,华北,已完成
ORD00753,CUST0284,手机,手机,4146.94,2,0.2,6635.1,2024-01-21,华东,已完成
ORD00754,CUST0150,耳机,配件,432.65,5,0.2,1730.6,2024-01-01,华东,处理中
ORD00755,CUST0065,键盘,配件,320.14,2,0.0,640.28,2024-01-27,西南,已退款
ORD00756,CUST0252,平板,电脑,3128.08,4,0.0,12512.32,2024-12-04,华东,已完成
ORD00757,CUST0053,U盘,配件,48.69,1,0.0,48.69,2024-06-13,西南,已完成
ORD00758,CUST0007,笔记本电脑,电脑,7535.37,2,0.1,13563.67,2024-04-18,东北,已完成
ORD00759,CUST0294,U盘,配件,51.19,1,0.0,51.19,2024-05-26,华北,已完成
ORD00760,CUST0146,显示器,电脑,1955.17,2,0.0,3910.34,2024-08-29,华南,已完成
ORD00761,CUST0241,键盘,配件,294.03,5,0.2,1176.12,2024-05-23,华北,已完成
ORD00762,CUST0246,显示器,电脑,2175.39,5,0.0,10876.95,2024-11-06,东北,处理中
ORD00763,CUST0226,手机,手机,4120.97,2,0.0,8241.94,2024-02-21,华南,处理中
ORD00764,CUST0175,笔记本电脑,电脑,6803.39,2,0.15,11565.76,2024-08-08,华北,处理中
ORD00765,CUST0095,手机,手机,3976.87,5,0.0,19884.35,2024-04-04,东北,已完成
ORD00766,CUST0027,鼠标,配件,141.15,1,0.1,127.04,2024-05-09,华南,已退款
ORD00767,CUST0130,耳机,配件,372.03,5,0.0,1860.15,2024-09-08,华南,已退款
ORD00768,CUST0245,充电宝,配件,140.27,2,0.1,252.49,2024-07-05,东北,已完成
ORD00769,CUST0059,充电宝,配件,154.68,1,0.15,131.48,2024-06-20,华东,已完成
ORD00770,CUST0034,充电宝,配件,136.67,2,0.0,273.34,2024-06-04,华北,已完成
ORD00771,CUST0206,U盘,配件,48.83,3,0.15,124.52,2024-02-27,华南,已完成
ORD00772,CUST0252,U盘,配件,45.8,2,0.05,87.02,2024-02-19,东北,已完成
ORD00773,CUST0038,耳机,配件,371.57,5,0.0,1857.85,2024-12-08,西南,已完成
ORD00774,CUST0296,摄像头,配件,598.06,4,0.2,1913.79,2024-01-07,西南,已完成
ORD00775,CUST0028,键盘,配件,316.55,5,0.0,1582.75,2024-12-15,华北,已完成
ORD00776,CUST0078,显示器,电脑,2176.13,5,0.0,10880.65,2024-10-09,华北,已完成
ORD00777,CUST0077,摄像头,配件,598.25,1,0.2,478.6,2024-03-07,东北,已完成
ORD00778,CUST0289,U盘,配件,46.4,3,,118.32,2024-06-18,西南,已完成
ORD00779,CUST0156,充电宝,配件,150.69,1,0.0,150.69,2024-07-03,华南,已完成
ORD00780,CUST0044,平板,电脑,3298.46,2,0.05,6267.07,2024-07-04,东北,已完成
ORD00781,CUST0128,键盘,配件,290.56,4,0.0,1162.24,2024-10-28,西南,已完成
ORD00782,CUST0061,笔记本电脑,电脑,6664.18,5,0.2,26656.72,2024-09-27,西南,处理中
ORD00783,CUST0286,摄像头,配件,620.2,4,0.1,2232.72,2024-11-05,东北,已完成
ORD00784,CUST0214,手机,手机,3738.84,4,0.2,11964.29,2024-07-09,东北,已完成
ORD00785,CUST0116,鼠标,配件,138.27,2,0.0,276.54,2024-05-01,东北,已完成
ORD00786,CUST0268,显示器,电脑,2000.39,2,0.0,4000.78,2024-11-28,华南,已完成
ORD00787,CUST0195,手机,手机,4244.39,4,0.0,16977.56,2024-05-21,华东,已退款
ORD00788,CUST0231,手机,手机,3869.22,5,0.0,19346.1,2024-04-17,西南,已完成
ORD00789,CUST0227,平板,电脑,2767.46,2,0.1,,2024-10-26,西南,处理中
ORD00790,CUST0153,键盘,配件,282.66,5,0.2,1130.64,2024-07-15,华东,已完成
ORD00791,CUST0220,鼠标,配件,130.6,2,0.0,261.2,2024-02-14,华东,已完成
ORD00792,CUST0157,键盘,配件,298.18,5,0.2,1192.72,2024-02-24,华北,处理中
ORD00793,CUST0292,摄像头,配件,658.14,5,0.05,3126.16,2024-03-07,华南,已完成
ORD00794,CUST0031,耳机,配件,421.73,3,0.2,1012.15,2024-11-18,华南,已完成
ORD00795,CUST0051,充电宝,配件,157.03,2,0.05,298.36,2024-11-04,华北,已完成
ORD00796,CUST0107,摄像头,配件,631.36,3,0.2,1515.26,2024-03-02,华东,处理中
ORD00797,CUST0109,键盘,配件,302.41,4,0.05,1149.16,2024-01-22,东北,已完成
ORD00798,CUST0136,摄像头,配件,646.48,5,0.0,3232.4,2024-10-27,华南,已完成
ORD00799,CUST0042,手机,手机,4281.66,5,0.15,18197.06,2024-12-01,华南,已完成
ORD00800,CUST0081,摄像头,配件,643.77,1,0.05,611.58,2024-04-07,东北,已完成
ORD00801,CUST0123,摄像头,配件,611.49,2,0.15,1039.53,2024-04-08,西南,已完成
ORD00802,CUST0089,键盘,配件,275.33,4,0.15,936.12,2024-12-26,华北,已完成
ORD00803,CUST0283,手机,手机,3639.43,4,0.0,14557.72,2024-08-16,东北,已完成
ORD00804,CUST0039,鼠标,配件,140.51,2,0.0,281.02,2024-02-20,华南,已完成
ORD00805,CUST0081,笔记本电脑,电脑,7417.52,1,0.1,6675.77,2024-02-08,华南,已完成
ORD00806,CUST0002,手机,手机,4369.03,1,0.15,3713.68,2024-10-06,华南,已完成
ORD00807,CUST0210,笔记本电脑,电脑,7357.02,2,0.2,11771.23,2024-11-12,华南,已完成
ORD00808,CUST0231,键盘,配件,327.38,5,0.0,1636.9,2024-06-24,东北,已完成
ORD00809,CUST0241,手机,手机,4224.27,5,0.0,21121.35,2024-06-03,华北,已完成
ORD00810,CUST0150,平板,电脑,3064.77,4,0.15,10420.22,2024-08-30,华北,已完成
ORD00811,CUST0017,耳机,配件,427.6,2,0.0,855.2,2024-04-13,华南,已完成
ORD00812,CUST0119,充电宝,配件,137.14,5,0.2,548.56,2024-09-30,东北,已完成
ORD00813,CUST0148,平板,电脑,3036.47,1,0.2,2429.18,2024-03-19,华南,已完成
ORD00814,CUST0145,充电宝,配件,149.22,2,0.0,298.44,2024-01-23,华南,已完成
ORD00815,CUST0233,平板,电脑,2799.29,4,0.0,11197.16,2024-03-06,华东,已完成
ORD00816,CUST0037,键盘,配件,276.16,5,0.0,1380.8,2024-04-08,西南,处理中
ORD00817,CUST0120,充电宝,配件,140.22,5,0.05,666.04,2024-08-02,西南,处理中
ORD00818,CUST0136,显示器,电脑,1943.68,1,0.05,1846.5,2024-10-08,华北,处理中
ORD00819,CUST0102,摄像头,配件,626.36,5,0.05,2975.21,2024-12-30,西南,已完成
ORD00820,CUST0218,耳机,配件,415.61,5,0.0,2078.05,2024-05-09,华北,已完成
ORD00821,CUST0059,显示器,电脑,2103.73,1,0.05,1998.54,2024-10-13,西南,已完成
ORD00822,CUST0279,平板,电脑,2998.03,1,0.15,2548.33,2024-06-26,华北,已完成
ORD00823,CUST0116,平板,电脑,3221.22,4,0.2,10307.9,2024-07-06,华南,已完成
ORD00824,CUST0077,显示器,电脑,1860.79,2,0.1,3349.42,2024-08-17,西南,已完成
ORD00825,CUST0137,显示器,电脑,1944.52,5,0.0,9722.6,2024-11-18,东北,已完成
ORD00826,CUST0073,笔记本电脑,电脑,7445.76,5,0.05,35367.36,2024-03-01,华东,处理中
ORD00827,CUST0037,U盘,配件,45.31,1,0.15,38.51,2024-08-11,西南,已完成
ORD00828,CUST0031,耳机,配件,375.21,4,0.15,1275.71,2024-02-04,华北,已完成
ORD00829,CUST0085,摄像头,配件,655.26,5,0.05,3112.49,2024-09-04,东北,已完成
ORD00830,CUST0158,U盘,配件,51.64,4,0.05,196.23,2024-08-02,华北,已完成
ORD00831,CUST0292,显示器,电脑,1801.73,3,0.0,5405.19,2024-09-25,华南,已完成
ORD00832,CUST0148,显示器,电脑,2132.86,1,0.0,2132.86,2024-09-14,东北,已完成
ORD00833,CUST0225,笔记本电脑,电脑,6962.13,5,0.1,31329.59,2024-01-12,东北,已完成
ORD00834,CUST0064,耳机,配件,381.98,4,0.2,1222.34,2024-03-26,华南,已完成
ORD00835,CUST0240,耳机,配件,372.77,2,0.05,708.26,2024-11-02,华北,已完成
ORD00836,CUST0156,鼠标,配件,122.96,4,0.0,491.84,2024-05-20,西南,已完成
ORD00837,CUST0207,手机,手机,4171.12,4,0.0,16684.48,2024-12-22,华东,已完成
ORD00838,CUST0140,U盘,配件,48.17,3,0.2,115.61,2024-03-07,华南,已完成
ORD00839,CUST0257,手机,手机,4102.53,5,0.05,19487.02,2024-05-28,华南,已完成
ORD00840,CUST0277,充电宝,配件,141.41,5,0.05,671.7,2024-01-24,华南,已完成
ORD00841,CUST0253,平板,电脑,3150.87,1,0.15,2678.24,2024-10-16,西南,已完成
ORD00842,CUST0225,键盘,配件,300.77,4,0.0,1203.08,2024-02-01,华东,已完成
ORD00843,CUST0042,键盘,配件,316.18,2,0.1,569.12,2024-12-21,华东,已退款
ORD00844,CUST0021,耳机,配件,370.11,3,0.15,943.78,2024-04-07,华东,已完成
ORD00845,CUST0222,摄像头,配件,590.47,4,0.0,2361.88,2024-07-22,华东,已完成
ORD00846,CUST0166,手机,手机,4333.33,2,0.0,8666.66,2024-09-10,东北,已完成
ORD00847,CUST0129,鼠标,配件,139.27,1,,125.34,2024-12-16,华北,已退款
ORD00848,CUST0014,摄像头,配件,653.13,3,0.15,1665.48,2024-09-29,华东,已完成
ORD00849,CUST0047,充电宝,配件,149.48,5,0.0,747.4,2024-09-19,华北,已完成
ORD00850,CUST0118,键盘,配件,309.9,5,0.2,1239.6,2024-02-08,华北,已退款
ORD00851,CUST0295,U盘,配件,53.35,4,0.05,202.73,2024-03-25,华东,处理中
ORD00852,CUST0011,显示器,电脑,1976.04,3,0.1,5335.31,2024-08-12,东北,已完成
ORD00853,CUST0138,U盘,配件,51.65,2,0.15,87.8,2024-09-17,西南,已退款
ORD00854,CUST0296,显示器,电脑,2086.01,1,0.2,1668.81,2024-07-15,东北,已完成
ORD00855,CUST0021,U盘,配件,49.17,1,0.0,49.17,2024-10-14,华南,已完成
ORD00856,CUST0090,手机,手机,3654.75,5,0.0,18273.75,2024-07-18,华北,已完成
ORD00857,CUST0241,键盘,配件,289.33,5,0.0,1446.65,2024-07-24,东北,已完成
ORD00858,CUST0266,键盘,配件,293.12,1,0.0,293.12,2024-11-06,华东,已完成
ORD00859,CUST0227,摄像头,配件,631.63,5,0.2,2526.52,2024-05-19,华北,已退款
ORD00860,CUST0143,U盘,配件,48.35,1,0.0,48.35,2024-04-15,华南,已完成
ORD00861,CUST0093,平板,电脑,2934.98,4,0.0,11739.92,2024-04-04,华南,已完成
