order_id,customer_id,product,category,unit_price,quantity,discount,order_date,region,status,amount
ORD11000,CUST1876,产品C,电子,121.88,2,0.15,2023-02-11 16:00:00,东北,已取消,207.2
ORD11001,CUST1004,产品C,图书,38.64,2,0.1,2023-02-11 17:00:00,东北,已完成,69.55
ORD11002,CUST1118,产品D,图书,156.97,7,0.1,2023-02-11 18:00:00,西南,处理中,988.91
ORD11003,CUST1800,产品C,图书,242.41,2,0.0,2023-02-11 19:00:00,西南,已完成,484.82
ORD11004,CUST1373,产品C,食品,92.33,8,0.1,2023-02-11 20:00:00,华中,已完成,664.78
ORD11005,CUST1064,产品B,图书,183.85,6,0.15,2023-02-11 21:00:00,华南,已完成,937.63
ORD11006,CUST1145,产品E,家居,205.99,7,0.0,2023-02-11 22:00:00,西北,已完成,1441.93
ORD11007,CUST1223,产品E,服装,38.12,7,0.1,2023-02-11 23:00:00,华南,已完成,240.16
ORD11008,CUST1238,产品B,电子,295.82,6,0.0,2023-02-12 00:00:00,华东,已完成,1774.92
ORD11009,CUST1176,产品D,食品,443.33,9,0.2,2023-02-12 01:00:00,华北,已完成,3191.98
ORD11010,CUST1778,产品A,图书,84.35,9,0.1,2023-02-12 02:00:00,华北,已完成,683.24
ORD11011,CUST1852,产品A,图书,302.93,7,0.15,2023-02-12 03:00:00,西南,已完成,1802.43
ORD11012,CUST1281,产品A,服装,335.72,9,0.0,2023-02-12 04:00:00,西北,处理中,3021.48
ORD11013,CUST1062,产品B,服装,215.47,3,0.0,2023-02-12 05:00:00,华南,已完成,646.41
ORD11014,CUST1216,产品B,食品,353.54,3,0.0,2023-02-12 06:00:00,西南,已完成,1060.62
ORD11015,CUST1853,产品C,电子,211.26,1,0.0,2023-02-12 07:00:00,华中,已完成,211.26
ORD11016,CUST1826,产品A,图书,257.27,5,0.0,2023-02-12 08:00:00,西南,已完成,1286.35
ORD11017,CUST1794,产品D,食品,13.6,4,0.1,2023-02-12 09:00:00,华中,处理中,48.96
ORD11018,CUST1688,产品D,家居,348.94,2,0.0,2023-02-12 10:00:00,华中,已完成,697.88
ORD11019,CUST1460,产品A,家居,334.06,9,0.1,2023-02-12 11:00:00,华东,处理中,2705.89
ORD11020,CUST1928,产品A,食品,28.82,3,0.0,2023-02-12 12:00:00,华东,已完成,86.46
ORD11021,CUST1609,产品A,图书,190.44,8,0.1,2023-02-12 13:00:00,华中,已完成,1371.17
ORD11022,CUST1104,产品B,食品,489.73,6,0.15,2023-02-12 14:00:00,西北,已完成,2497.62
ORD11023,CUST1098,产品B,图书,216.16,5,0.1,2023-02-12 15:00:00,华东,处理中,972.72
ORD11024,CUST1510,产品B,服装,255.95,1,0.25,2023-02-12 16:00:00,华东,已取消,191.96
ORD11025,CUST1384,产品E,食品,455.87,4,0.0,2023-02-12 17:00:00,华北,已完成,1823.48
ORD11026,CUST1404,产品D,图书,361.46,3,0.0,2023-02-12 18:00:00,西南,处理中,1084.38
ORD11027,CUST1822,产品D,食品,295.21,1,0.0,2023-02-12 19:00:00,华北,已完成,295.21
ORD11028,CUST1517,产品C,食品,400.92,5,0.0,2023-02-12 20:00:00,西北,已取消,2004.6
ORD11029,CUST1475,产品B,图书,433.54,6,0.1,2023-02-12 21:00:00,华东,已完成,2341.12
ORD11030,CUST1976,产品E,图书,233.88,2,0.0,2023-02-12 22:00:00,东北,已完成,467.76
ORD11031,CUST1708,产品E,电子,242.8,3,0.1,2023-02-12 23:00:00,华东,已完成,655.56
ORD11032,CUST1862,产品D,食品,199.16,6,0.0,2023-02-13 00:00:00,华南,已退款,1194.96
ORD11033,CUST1644,产品B,家居,483.69,4,0.25,2023-02-13 01:00:00,西北,处理中,1451.07
ORD11034,CUST1869,产品C,食品,351.61,9,0.2,2023-02-13 02:00:00,东北,已取消,2531.59
ORD11035,CUST1770,产品B,食品,50.78,5,0.0,2023-02-13 03:00:00,西南,处理中,253.9
ORD11036,CUST1436,产品A,图书,432.85,4,0.0,2023-02-13 04:00:00,西南,已完成,
ORD11037,CUST1022,产品B,食品,245.47,2,0.15,2023-02-13 05:00:00,东北,已取消,417.3
ORD11038,CUST1996,产品A,食品,43.69,6,0.25,2023-02-13 06:00:00,西南,已退款,196.6
ORD11039,CUST1564,产品A,家居,279.36,2,0.0,2023-02-13 07:00:00,东北,已完成,558.72
ORD11040,CUST1676,产品C,图书,214.41,7,0.0,2023-02-13 08:00:00,西北,已完成,1500.87
ORD11041,CUST1713,产品D,食品,440.1,3,0.2,2023-02-13 09:00:00,东北,已完成,1056.24
ORD11042,CUST1457,产品B,服装,109.96,9,0.15,2023-02-13 10:00:00,东北,已退款,841.19
ORD11043,CUST1082,产品A,电子,414.97,5,0.0,2023-02-13 11:00:00,华南,处理中,2074.85
ORD11044,CUST1144,产品B,家居,283.27,8,0.1,2023-02-13 12:00:00,华南,处理中,2039.54
ORD11045,CUST1084,产品D,食品,36.76,6,0.2,2023-02-13 13:00:00,华北,已取消,176.45
ORD11046,CUST1077,产品D,服装,486.2,8,0.15,2023-02-13 14:00:00,西北,处理中,3306.16
ORD11047,CUST1456,产品E,食品,261.18,3,0.15,2023-02-13 15:00:00,西北,处理中,666.01
ORD11048,CUST1877,产品D,食品,152.53,3,0.15,2023-02-13 16:00:00,华南,处理中,388.95
ORD11049,CUST1000,产品C,图书,240.01,5,0.0,2023-02-13 17:00:00,华中,已完成,1200.05
ORD11050,CUST1050,产品A,图书,430.35,3,0.15,2023-02-13 18:00:00,华中,已完成,1097.39
ORD11051,CUST1684,产品E,图书,159.4,8,0.0,2023-02-13 19:00:00,华北,已完成,1275.2
ORD11052,CUST1716,产品C,服装,104.41,8,0.2,2023-02-13 20:00:00,华中,处理中,668.22
ORD11053,CUST1771,产品B,食品,73.24,2,0.0,2023-02-13 21:00:00,华中,已完成,146.48
ORD11054,CUST1445,产品A,电子,155.95,4,0.2,2023-02-13 22:00:00,华中,已完成,499.04
ORD11055,CUST1448,产品D,家居,392.22,1,0.0,2023-02-13 23:00:00,华东,已完成,392.22
ORD11056,CUST1880,产品A,图书,241.1,4,0.1,2023-02-14 00:00:00,华北,已完成,867.96
ORD11057,CUST1487,产品B,图书,121.47,4,0.0,2023-02-14 01:00:00,华南,已完成,485.88
ORD11058,CUST1799,产品E,食品,91.43,9,0.1,2023-02-14 02:00:00,华中,已完成,740.58
ORD11059,CUST1033,产品E,食品,173.04,3,0.15,2023-02-14 03:00:00,西南,已完成,441.25
ORD11060,CUST1347,产品E,服装,470.56,2,0.15,2023-02-14 04:00:00,东北,已完成,799.95
ORD11061,CUST1094,产品D,服装,178.08,9,0.1,2023-02-14 05:00:00,华东,已完成,1442.45
ORD11062,CUST1071,产品C,图书,494.18,9,0.0,2023-02-14 06:00:00,华中,已完成,4447.62
ORD11063,CUST1550,产品C,食品,247.76,1,0.2,2023-02-14 07:00:00,东北,已完成,198.21
ORD11064,CUST1153,产品A,电子,97.79,6,0.15,2023-02-14 08:00:00,东北,已完成,498.73
ORD11065,CUST1249,产品D,家居,446.66,8,0.15,2023-02-14 09:00:00,华东,已完成,3037.29
ORD11066,CUST1673,产品E,食品,235.57,3,0.15,2023-02-14 10:00:00,华北,已完成,600.7
ORD11067,CUST1437,产品E,食品,357.74,9,0.15,2023-02-14 11:00:00,西南,处理中,2736.71
ORD11068,CUST1117,产品B,服装,492.02,2,0.0,2023-02-14 12:00:00,西南,已完成,984.04
ORD11069,CUST1770,产品B,家居,34.59,6,0.15,2023-02-14 13:00:00,西南,已完成,176.41
ORD11070,CUST1890,产品E,图书,57.38,1,0.1,2023-02-14 14:00:00,华中,已完成,
ORD11071,CUST1305,产品E,食品,363.02,7,0.2,2023-02-14 15:00:00,华东,已完成,2032.91
ORD11072,CUST1267,产品D,图书,148.09,3,0.15,2023-02-14 16:00:00,西南,已完成,377.63
ORD11073,CUST1960,产品C,食品,100.31,7,0.0,2023-02-14 17:00:00,东北,已完成,
ORD11074,CUST1053,产品B,图书,29.29,4,0.0,2023-02-14 18:00:00,东北,已完成,117.16
ORD11075,CUST1235,产品C,家居,20.7,9,0.0,2023-02-14 19:00:00,西北,已完成,186.3
ORD11076,CUST1388,产品D,服装,389.5,5,0.0,2023-02-14 20:00:00,西北,已完成,1947.5
ORD11077,CUST1989,产品E,家居,75.87,3,0.1,2023-02-14 21:00:00,华东,处理中,204.85
ORD11078,CUST1733,产品C,电子,239.18,8,0.2,2023-02-14 22:00:00,华中,已完成,1530.75
ORD11079,CUST1762,产品E,服装,306.89,6,0.0,2023-02-14 23:00:00,华中,已取消,1841.34
ORD11080,CUST1824,产品E,家居,219.89,2,0.0,2023-02-15 00:00:00,华北,已完成,439.78
ORD11081,CUST1400,产品A,电子,23.28,3,0.2,2023-02-15 01:00:00,华北,已完成,55.87
ORD11082,CUST1623,产品C,食品,393.92,8,0.15,2023-02-15 02:00:00,西南,已完成,2678.66
ORD11083,CUST1766,产品C,食品,15.15,7,0.1,2023-02-15 03:00:00,华南,处理中,95.44
ORD11084,CUST1302,产品E,图书,383.33,6,0.15,2023-02-15 04:00:00,东北,已完成,1954.98
ORD11085,CUST1918,产品D,服装,447.72,1,0.1,2023-02-15 05:00:00,华北,已完成,402.95
ORD11086,CUST1206,产品A,食品,222.09,9,0.0,2023-02-15 06:00:00,华中,已完成,1998.81
ORD11087,CUST1228,产品E,服装,272.42,3,0.0,2023-02-15 07:00:00,东北,已完成,817.26
ORD11088,CUST1852,产品B,食品,243.72,5,0.0,2023-02-15 08:00:00,华南,处理中,1218.6
ORD11089,CUST1909,产品B,图书,200.71,7,0.0,2023-02-15 09:00:00,华北,已完成,1404.97
ORD11090,CUST1577,产品A,家居,444.84,7,0.2,2023-02-15 10:00:00,华东,已完成,2491.1
ORD11091,CUST1074,产品D,图书,448.03,3,0.15,2023-02-15 11:00:00,西北,已完成,1142.48
ORD11092,CUST1434,产品E,电子,174.55,4,0.0,2023-02-15 12:00:00,华北,已完成,698.2
ORD11093,CUST1102,产品C,食品,311.38,7,0.0,2023-02-15 13:00:00,华北,已完成,
ORD11094,CUST1421,产品A,电子,464.18,8,0.0,2023-02-15 14:00:00,华东,已完成,3713.44
ORD11095,CUST1703,产品D,电子,481.41,2,0.15,2023-02-15 15:00:00,华中,已完成,818.4
ORD11096,CUST1763,产品C,服装,259.39,9,0.15,2023-02-15 16:00:00,西南,已退款,1984.33
ORD11097,CUST1737,产品B,食品,231.88,7,0.0,2023-02-15 17:00:00,华东,已完成,1623.16
ORD11098,CUST1805,产品B,电子,146.56,8,0.0,2023-02-15 18:00:00,西南,已退款,1172.48
ORD11099,CUST1305,产品C,家居,479.85,6,0.1,2023-02-15 19:00:00,华北,已完成,2591.19
ORD11100,CUST1097,产品A,电子,79.98,6,0.1,2023-02-15 20:00:00,华中,已完成,431.89
ORD11101,CUST1849,产品B,家居,294.12,9,0.0,2023-02-15 21:00:00,华南,已完成,2647.08
ORD11102,CUST1797,产品E,服装,148.45,4,0.1,2023-02-15 22:00:00,华北,处理中,534.42
ORD11103,CUST1334,产品C,电子,146.71,5,0.1,2023-02-15 23:00:00,华东,已完成,660.2
ORD11104,CUST1858,产品C,图书,208.43,9,0.0,2023-02-16 00:00:00,华南,已完成,1875.87
ORD11105,CUST1434,产品B,服装,499.41,1,0.0,2023-02-16 01:00:00,西北,已完成,499.41
ORD11106,CUST1446,产品A,家居,36.93,4,0.0,2023-02-16 02:00:00,华南,处理中,147.72
ORD11107,CUST1993,产品E,服装,293.49,7,0.2,2023-02-16 03:00:00,华东,已完成,1643.54
ORD11108,CUST1307,产品A,电子,50.46,9,0.25,2023-02-16 04:00:00,东北,已完成,340.6
ORD11109,CUST1248,产品D,食品,85.72,6,0.2,2023-02-16 05:00:00,华南,已完成,411.46
ORD11110,CUST1165,产品D,食品,225.39,8,,2023-02-16 06:00:00,华东,处理中,1532.65
ORD11111,CUST1480,产品B,家居,260.13,9,0.1,2023-02-16 07:00:00,东北,已退款,2107.05
ORD11112,CUST1983,产品B,家居,136.81,4,0.1,2023-02-16 08:00:00,华北,已完成,492.52
ORD11113,CUST1334,产品B,食品,165.06,1,0.2,2023-02-16 09:00:00,东北,已完成,132.05
ORD11114,CUST1541,产品D,家居,52.61,8,0.0,2023-02-16 10:00:00,华中,处理中,420.88
ORD11115,CUST1758,产品A,服装,158.58,2,0.1,2023-02-16 11:00:00,西北,处理中,285.44
ORD11116,CUST1105,产品A,图书,483.61,1,0.1,2023-02-16 12:00:00,东北,已完成,435.25
ORD11117,CUST1562,产品B,图书,472.91,7,0.1,2023-02-16 13:00:00,华中,已取消,2979.33
ORD11118,CUST1080,产品E,服装,174.09,9,0.0,2023-02-16 14:00:00,华中,已完成,1566.81
ORD11119,CUST1132,产品A,图书,289.72,9,0.1,2023-02-16 15:00:00,华中,已完成,2346.73
ORD11120,CUST1796,产品D,电子,455.7,3,0.15,2023-02-16 16:00:00,东北,处理中,1162.03
ORD11121,CUST1899,产品C,服装,13.03,6,0.0,2023-02-16 17:00:00,华东,已完成,78.18
ORD11122,CUST1137,产品C,家居,407.23,7,0.15,2023-02-16 18:00:00,华东,已退款,2423.02
ORD11123,CUST1183,产品C,服装,474.7,9,0.0,2023-02-16 19:00:00,西北,已完成,4272.3
ORD11124,CUST1400,产品E,食品,54.75,2,0.2,2023-02-16 20:00:00,华东,已完成,87.6
ORD11125,CUST1329,产品B,家居,89.11,8,0.1,2023-02-16 21:00:00,西南,处理中,641.59
ORD11126,CUST1784,产品D,食品,480.77,7,0.1,2023-02-16 22:00:00,华东,已完成,3028.85
ORD11127,CUST1507,产品E,家居,273.39,4,,2023-02-16 23:00:00,华东,已完成,1093.56
ORD11128,CUST1851,产品D,图书,16.96,2,0.0,2023-02-17 00:00:00,华东,处理中,33.92
ORD11129,CUST1983,产品D,服装,136.24,8,0.1,2023-02-17 01:00:00,华北,已完成,980.93
ORD11130,CUST1068,产品B,电子,230.47,5,0.0,2023-02-17 02:00:00,西北,已完成,1152.35
ORD11131,CUST1545,产品C,家居,349.53,6,0.1,2023-02-17 03:00:00,西南,处理中,1887.46
ORD11132,CUST1773,产品B,家居,369.25,7,,2023-02-17 04:00:00,华东,已完成,2584.75
ORD11133,CUST1052,产品E,食品,497.76,1,0.15,2023-02-17 05:00:00,西北,已退款,423.1
ORD11134,CUST1449,产品E,图书,150.88,8,0.15,2023-02-17 06:00:00,华南,处理中,1025.98
ORD11135,CUST1204,产品E,食品,273.73,4,0.0,2023-02-17 07:00:00,华北,已完成,1094.92
ORD11136,CUST1125,产品B,食品,271.33,9,0.1,2023-02-17 08:00:00,东北,已完成,2197.77
ORD11137,CUST1746,产品D,图书,208.77,1,0.15,2023-02-17 09:00:00,华东,已退款,177.45
ORD11138,CUST1042,产品D,电子,92.89,2,0.1,2023-02-17 10:00:00,西南,已完成,167.2
ORD11139,CUST1751,产品A,食品,488.95,6,0.0,2023-02-17 11:00:00,华北,已完成,2933.7
ORD11140,CUST1970,产品E,食品,428.13,1,0.1,2023-02-17 12:00:00,西南,已完成,385.32
ORD11141,CUST1882,产品D,家居,254.18,4,0.0,2023-02-17 13:00:00,东北,已完成,1016.72
ORD11142,CUST1110,产品A,图书,305.59,8,0.0,2023-02-17 14:00:00,东北,已完成,2444.72
ORD11143,CUST1760,产品D,服装,121.36,5,0.0,2023-02-17 15:00:00,华北,已退款,606.8
ORD11144,CUST1662,产品E,电子,276.46,9,0.1,2023-02-17 16:00:00,华南,处理中,2239.33
ORD11145,CUST1182,产品C,电子,350.54,6,0.0,2023-02-17 17:00:00,西北,已完成,2103.24
ORD11146,CUST1847,产品E,图书,262.43,1,0.2,2023-02-17 18:00:00,华北,已完成,209.94
ORD11147,CUST1094,产品B,家居,495.24,6,0.0,2023-02-17 19:00:00,华中,已完成,2971.44
ORD11148,CUST1970,产品D,家居,309.56,6,0.0,2023-02-17 20:00:00,东北,已完成,1857.36
ORD11149,CUST1373,产品D,图书,191.78,6,0.0,2023-02-17 21:00:00,华南,处理中,1150.68
ORD11150,CUST1911,产品B,家居,388.35,8,0.0,2023-02-17 22:00:00,东北,处理中,3106.8
ORD11151,CUST1519,产品B,电子,93.53,6,0.1,2023-02-17 23:00:00,华中,处理中,505.06
ORD11152,CUST1899,产品C,电子,198.41,5,0.0,2023-02-18 00:00:00,华南,已完成,992.05
ORD11153,CUST1359,产品D,服装,180.01,2,0.0,2023-02-18 01:00:00,东北,已完成,360.02
ORD11154,CUST1899,产品D,图书,221.59,4,0.0,2023-02-18 02:00:00,华中,已完成,886.36
ORD11155,CUST1695,产品C,食品,393.07,5,0.0,2023-02-18 03:00:00,华中,已完成,1965.35
ORD11156,CUST1280,产品A,食品,247.24,4,0.0,2023-02-18 04:00:00,东北,已完成,988.96
ORD11157,CUST1194,产品C,服装,399.07,2,0.15,2023-02-18 05:00:00,东北,已取消,678.42
ORD11158,CUST1863,产品E,服装,292.48,7,0.1,2023-02-18 06:00:00,西南,处理中,1842.62
ORD11159,CUST1194,产品D,家居,177.61,2,0.1,2023-02-18 07:00:00,华北,已退款,319.7
ORD11160,CUST1666,产品B,服装,406.89,1,0.1,2023-02-18 08:00:00,华北,处理中,366.2
ORD11161,CUST1092,产品E,服装,126.76,5,0.1,2023-02-18 09:00:00,华南,已完成,570.42
ORD11162,CUST1671,产品D,食品,119.95,1,0.2,2023-02-18 10:00:00,西北,已完成,95.96
ORD11163,CUST1945,产品C,家居,257.21,1,0.0,2023-02-18 11:00:00,东北,已完成,257.21
ORD11164,CUST1060,产品E,服装,137.82,1,0.0,2023-02-18 12:00:00,西南,已完成,137.82
ORD11165,CUST1633,产品D,服装,14.45,6,0.0,2023-02-18 13:00:00,华北,已完成,86.7
ORD11166,CUST1050,产品A,家居,327.67,9,0.0,2023-02-18 14:00:00,华北,处理中,2949.03
ORD11167,CUST1402,产品A,图书,260.44,1,0.0,2023-02-18 15:00:00,西南,已完成,260.44
ORD11168,CUST1788,产品B,家居,228.3,5,0.1,2023-02-18 16:00:00,华东,已完成,1027.35
ORD11169,CUST1004,产品D,食品,483.81,9,0.0,2023-02-18 17:00:00,西南,已完成,4354.29
ORD11170,CUST1465,产品A,图书,289.89,9,0.25,2023-02-18 18:00:00,华北,已完成,1956.76
ORD11171,CUST1603,产品C,电子,433.08,1,0.0,2023-02-18 19:00:00,西北,已完成,433.08
ORD11172,CUST1681,产品D,家居,78.33,8,0.0,2023-02-18 20:00:00,华东,已完成,626.64
ORD11173,CUST1828,产品C,食品,288.91,1,0.25,2023-02-18 21:00:00,华中,已完成,216.68
ORD11174,CUST1533,产品C,图书,435.31,8,0.15,2023-02-18 22:00:00,西南,处理中,2960.11
ORD11175,CUST1404,产品A,家居,295.72,1,0.0,2023-02-18 23:00:00,华中,已完成,295.72
ORD11176,CUST1837,产品D,服装,361.83,5,0.1,2023-02-19 00:00:00,华东,已完成,1628.24
ORD11177,CUST1512,产品E,家居,192.3,8,0.15,2023-02-19 01:00:00,华东,已完成,1307.64
ORD11178,CUST1644,产品A,电子,55.3,6,0.0,2023-02-19 02:00:00,华东,已退款,331.8
ORD11179,CUST1232,产品A,家居,234.37,9,0.0,2023-02-19 03:00:00,华南,已完成,2109.33
ORD11180,CUST1523,产品D,图书,203.29,1,0.15,2023-02-19 04:00:00,西南,处理中,172.8
ORD11181,CUST1345,产品D,图书,434.86,9,0.1,2023-02-19 05:00:00,东北,已取消,3522.37
ORD11182,CUST1045,产品C,家居,129.56,1,0.0,2023-02-19 06:00:00,西北,处理中,129.56
ORD11183,CUST1545,产品D,图书,483.7,3,0.1,2023-02-19 07:00:00,西北,已完成,1305.99
ORD11184,CUST1944,产品C,服装,479.49,1,0.0,2023-02-19 08:00:00,华中,已完成,479.49
ORD11185,CUST1077,产品A,家居,131.34,3,0.2,2023-02-19 09:00:00,华中,已完成,315.22
ORD11186,CUST1729,产品B,服装,180.55,2,0.0,2023-02-19 10:00:00,东北,已完成,361.1
ORD11187,CUST1812,产品E,服装,448.82,2,0.2,2023-02-19 11:00:00,华中,已完成,718.11
ORD11188,CUST1922,产品A,食品,483.64,9,0.1,2023-02-19 12:00:00,西南,已取消,3917.48
ORD11189,CUST1072,产品D,家居,227.29,8,0.0,2023-02-19 13:00:00,华北,已取消,1818.32
ORD11190,CUST1793,产品E,图书,167.29,1,0.0,2023-02-19 14:00:00,华中,已完成,167.29
ORD11191,CUST1248,产品B,服装,267.79,4,0.15,2023-02-19 15:00:00,华东,已完成,910.49
ORD11192,CUST1046,产品B,食品,347.01,1,0.2,2023-02-19 16:00:00,华中,已退款,277.61
ORD11193,CUST1120,产品C,家居,144.0,1,0.0,2023-02-19 17:00:00,华东,已完成,144.0
ORD11194,CUST1213,产品E,家居,370.87,4,0.0,2023-02-19 18:00:00,华南,已完成,1483.48
ORD11195,CUST1238,产品C,电子,35.31,2,0.1,2023-02-19 19:00:00,华北,已完成,63.56
ORD11196,CUST1055,产品A,电子,34.15,3,0.15,2023-02-19 20:00:00,华北,处理中,87.08
ORD11197,CUST1349,产品E,服装,199.28,9,0.0,2023-02-19 21:00:00,东北,已完成,1793.52
ORD11198,CUST1106,产品A,电子,183.2,2,0.1,2023-02-19 22:00:00,西南,处理中,329.76
ORD11199,CUST1830,产品C,服装,164.66,4,0.1,2023-02-19 23:00:00,西南,已完成,592.78
ORD11200,CUST1047,产品E,图书,250.6,1,0.0,2023-02-20 00:00:00,西北,已完成,250.6
ORD11201,CUST1572,产品C,服装,167.16,2,0.0,2023-02-20 01:00:00,华南,已完成,334.32
ORD11202,CUST1336,产品E,电子,104.21,5,0.0,2023-02-20 02:00:00,东北,已完成,521.05
ORD11203,CUST1025,产品C,图书,161.64,1,0.15,2023-02-20 03:00:00,西南,已完成,137.39
ORD11204,CUST1803,产品B,电子,487.7,7,0.1,2023-02-20 04:00:00,华东,已完成,3072.51
ORD11205,CUST1256,产品C,服装,211.45,4,0.1,2023-02-20 05:00:00,华南,处理中,761.22
ORD11206,CUST1007,产品B,食品,227.91,6,0.0,2023-02-20 06:00:00,华北,已完成,1367.46
ORD11207,CUST1624,产品C,家居,292.51,8,0.0,2023-02-20 07:00:00,华东,处理中,2340.08
ORD11208,CUST1866,产品E,电子,491.84,6,0.15,2023-02-20 08:00:00,东北,已退款,2508.38
ORD11209,CUST1252,产品E,服装,128.38,2,0.0,2023-02-20 09:00:00,东北,处理中,256.76
ORD11210,CUST1691,产品E,图书,343.83,1,0.1,2023-02-20 10:00:00,华南,已退款,309.45
ORD11211,CUST1718,产品D,电子,360.83,8,0.1,2023-02-20 11:00:00,华北,已完成,2597.98
ORD11212,CUST1302,产品A,电子,307.59,8,0.0,2023-02-20 12:00:00,西南,已完成,2460.72
ORD11213,CUST1638,产品E,家居,53.4,9,0.0,2023-02-20 13:00:00,华东,已取消,480.6
ORD11214,CUST1055,产品B,服装,341.67,6,0.0,2023-02-20 14:00:00,华东,处理中,2050.02
ORD11215,CUST1725,产品E,食品,41.41,1,0.0,2023-02-20 15:00:00,华北,处理中,41.41
ORD11216,CUST1525,产品D,图书,302.11,9,0.15,2023-02-20 16:00:00,华东,已完成,2311.14
ORD11217,CUST1473,产品B,服装,372.39,3,0.0,2023-02-20 17:00:00,西南,已完成,1117.17
ORD11218,CUST1027,产品D,图书,113.38,6,0.0,2023-02-20 18:00:00,西南,已完成,680.28
ORD11219,CUST1982,产品B,电子,422.39,9,0.15,2023-02-20 19:00:00,西南,处理中,3231.28
ORD11220,CUST1077,产品C,家居,24.87,3,0.0,2023-02-20 20:00:00,华北,已完成,74.61
ORD11221,CUST1215,产品A,家居,423.47,5,0.1,2023-02-20 21:00:00,华中,已完成,1905.62
ORD11222,CUST1385,产品A,食品,235.56,5,0.0,2023-02-20 22:00:00,华中,已完成,1177.8
ORD11223,CUST1364,产品D,家居,116.62,7,0.0,2023-02-20 23:00:00,东北,已完成,816.34
ORD11224,CUST1665,产品A,电子,75.55,4,0.0,2023-02-21 00:00:00,东北,已完成,302.2
ORD11225,CUST1525,产品D,食品,477.12,4,0.0,2023-02-21 01:00:00,华东,处理中,1908.48
ORD11226,CUST1698,产品D,服装,45.61,7,0.15,2023-02-21 02:00:00,西南,处理中,271.38
ORD11227,CUST1311,产品D,家居,107.56,9,0.1,2023-02-21 03:00:00,华东,已完成,871.24
ORD11228,CUST1882,产品A,食品,180.43,4,0.0,2023-02-21 04:00:00,华北,已完成,721.72
ORD11229,CUST1006,产品D,电子,313.92,4,0.0,2023-02-21 05:00:00,华东,已退款,1255.68
ORD11230,CUST1002,产品A,图书,276.95,6,0.0,2023-02-21 06:00:00,西北,已完成,
ORD11231,CUST1622,产品D,图书,71.57,6,0.0,2023-02-21 07:00:00,华中,处理中,429.42
ORD11232,CUST1918,产品E,电子,151.97,7,0.0,2023-02-21 08:00:00,华东,已完成,1063.79
ORD11233,CUST1749,产品D,电子,126.99,1,0.1,2023-02-21 09:00:00,华东,已完成,114.29
ORD11234,CUST1362,产品B,图书,114.64,3,0.15,2023-02-21 10:00:00,华南,已完成,292.33
ORD11235,CUST1750,产品D,食品,211.46,9,0.0,2023-02-21 11:00:00,华东,处理中,1903.14
ORD11236,CUST1507,产品C,图书,354.98,6,0.15,2023-02-21 12:00:00,西北,已完成,1810.4
ORD11237,CUST1273,产品D,电子,116.55,6,0.2,2023-02-21 13:00:00,华中,已完成,559.44
ORD11238,CUST1505,产品B,家居,189.67,5,0.0,2023-02-21 14:00:00,华南,已完成,948.35
ORD11239,CUST1805,产品B,服装,201.55,3,0.15,2023-02-21 15:00:00,华北,已完成,513.95
ORD11240,CUST1738,产品A,家居,488.46,5,0.15,2023-02-21 16:00:00,东北,已完成,2075.96
ORD11241,CUST1882,产品E,家居,477.79,1,0.0,2023-02-21 17:00:00,华北,已完成,477.79
ORD11242,CUST1014,产品D,电子,402.07,3,0.25,2023-02-21 18:00:00,华中,已完成,904.66
ORD11243,CUST1191,产品A,图书,128.41,4,0.0,2023-02-21 19:00:00,东北,已完成,513.64
ORD11244,CUST1984,产品E,食品,43.34,5,0.0,2023-02-21 20:00:00,华北,已完成,216.7
ORD11245,CUST1630,产品D,家居,165.28,9,0.15,2023-02-21 21:00:00,西北,已完成,1264.39
ORD11246,CUST1484,产品C,图书,140.73,4,0.0,2023-02-21 22:00:00,华东,已完成,562.92
ORD11247,CUST1027,产品D,食品,257.9,3,0.0,2023-02-21 23:00:00,华中,已完成,773.7
ORD11248,CUST1713,产品B,家居,391.09,1,0.0,2023-02-22 00:00:00,东北,已完成,391.09
ORD11249,CUST1038,产品B,食品,430.58,6,0.15,2023-02-22 01:00:00,华南,已完成,2195.96
ORD11250,CUST1952,产品C,图书,423.98,7,0.15,2023-02-22 02:00:00,华东,已完成,2522.68
ORD11251,CUST1272,产品A,服装,186.24,8,0.1,2023-02-22 03:00:00,华北,已完成,1340.93
ORD11252,CUST1230,产品E,图书,346.74,1,0.25,2023-02-22 04:00:00,华北,已完成,260.06
ORD11253,CUST1085,产品D,电子,163.29,4,0.0,2023-02-22 05:00:00,华南,已完成,
ORD11254,CUST1473,产品B,食品,39.84,5,0.0,2023-02-22 06:00:00,西北,已完成,199.2
ORD11255,CUST1125,产品A,服装,353.77,2,0.1,2023-02-22 07:00:00,华南,处理中,636.79
ORD11256,CUST1811,产品C,食品,14.82,1,0.15,2023-02-22 08:00:00,华中,处理中,12.6
ORD11257,CUST1536,产品B,食品,210.5,8,0.0,2023-02-22 09:00:00,华南,已完成,1684.0
ORD11258,CUST1144,产品C,家居,171.4,6,0.0,2023-02-22 10:00:00,华北,已完成,1028.4
ORD11259,CUST1524,产品D,电子,349.75,5,,2023-02-22 11:00:00,西北,处理中,1486.44
ORD11260,CUST1211,产品E,食品,385.46,9,0.25,2023-02-22 12:00:00,西北,已取消,2601.86
